_id,description
7xpbb,韌體程式設計
7xpbb,網路程式設計
7xpbb,資料庫軟體應用
8ule8,專案溝通╱整合管理
8ule8,產品策略
8ule8,產品定位
8w093,軟體程式設計
8w093,網頁軟體操作
8od3z,機器學習
8od3z,AI
8od3z,人工智慧
8od3z,影像辨識
8od3z,Machine Learning
8tusx,軟體程式設計
8vn8j,伺服器網站管理維護
8vn8j,資料庫程式設計
8vn8j,軟體程式設計
8vn8j,軟體工程系統開發
8vn8j,系統架構規劃
8vn8j,AI
8vn8j,生成式AI
8vn8j,提示工程
8vn8j,語言模型
8vn8j,人工智慧
8vn8j,深度學習
8vn8j,機器學習
8b41a,協商談判能力
8b41a,簡報軟體操作
8b41a,網路系統危機管理
8b41a,設計網路安全系統
8b41a,規劃與管理網路入侵檢測系統（NIDS）
8b41a,規劃與管理入侵防護系統（IPS）
8b41a,測試計劃及測試報告書撰寫
8b41a,安全性測試(Security test)
8b41a,作業系統基本操作
5mqzq,新產品研發與測試
5mqzq,自動化系統設計整合
5mqzq,設計機台設備自動化
8pd3u,AI
8pd3u,深度學習
8pd3u,機器學習
8pd3u,演算法設計
8pd3u,Machine Learning
8pd3u,自然語言處理
8pd3u,生成式AI
8pd3u,語言模型
7zegt,系統整合分析
7zegt,流程圖軟體操作
7zegt,文書處理軟體操作
7zegt,系統導入
7zegt,測試計劃及測試報告書撰寫
7zegt,測試環境建置規劃
7zegt,問題追蹤處理(Bug tracking)
7zegt,使用者測試(Usability test)
7zegt,專案時間╱進度控管
7zegt,系統維護操作
7zegt,資訊設備環境設定
7zegt,資訊設備操作檢修
7zegt,作業系統基本操作
7zegt,提案與簡報技巧
7zegt,專案管理架構及專案說明
7zegt,專案溝通╱整合管理
7zegt,專案規劃執行╱範圍管理
7zegt,功能測試(function test)
6i8ue,提案與簡報技巧
6i8ue,研討會／講座活動規劃與執行
6i8ue,市場調查企劃與執行
6i8ue,市場調查資料分析與報告撰寫
6i8ue,問卷設計
6i8ue,統計軟體操作
6i8ue,網站流量成效追蹤
6i8ue,調查樣本統計分析
8dc9n,伺服器網站管理維護
8dc9n,資訊設備環境設定
8dc9n,軟體程式設計
8dc9n,安裝與維護網路安全系統
7krs7,軟體程式設計
7krs7,資料庫程式設計
6tttg,伺服器網站管理維護
6tttg,資料庫軟體應用
6tttg,資料庫程式設計
6tttg,網路程式設計
6tttg,結構化程式設計
6tttg,軟體程式設計
6tttg,資料備份與復原
8gpkl,專案溝通╱整合管理
8gpkl,財務及營業分析
8gpkl,文書處理軟體操作
8te4m,軟體程式設計
8te4m,演算法設計
8rwiq,數據分析
8pzsv,作業系統基本操作
8pzsv,資料備份與復原
8pzsv,資訊設備操作檢修
8pzsv,資訊設備環境設定
8pzsv,伺服器網站管理維護
8pzsv,系統架構規劃與維護
8qbkk,廣告設計概念
8qbkk,設計表現能力
8qbkk,視覺設計相關知識
8qbkk,提案與簡報技巧
8qbkk,廣告製作規劃與執行
8qbkk,數據分析
8qbkk,廣告企劃案╱文案撰寫
8qbkk,廣告創意發想與提案
8qbkk,伺服器網站管理維護
8qbkk,作業系統基本操作
8qbkk,系統維護操作
8qbkk,系統整合分析
8qbkk,系統架構規劃
881w4,功能測試(function test)
881w4,安全性測試(Security test)
881w4,使用者測試(Usability test)
881w4,問題追蹤處理(Bug tracking)
881w4,壓力測試(stress test)
881w4,測試計劃及測試報告書撰寫
8pqnj,AI
8pqnj,資訊設備環境設定
8pqnj,伺服器網站管理維護
8pqnj,系統架構規劃與維護
8pqnj,系統導入
8pqnj,報表開發
8pqnj,系統架構規劃
8pqnj,系統整合分析
8n951,市場調查企劃與執行
8n951,市場調查資料分析與報告撰寫
8n951,問卷設計
8n951,統計軟體操作
8n951,網站流量成效追蹤
8n951,市場趨勢分析
8n951,數據分析
8n951,消費者行為
8anue,伺服器網站管理維護
8anue,網路應用軟體操作
8anue,網路資料傳輸
8anue,系統維護操作
8anue,資訊設備環境設定
8anue,資料備份與復原
8anue,作業系統基本操作
7iwi8,伺服器網站管理維護
7iwi8,作業系統基本操作
7iwi8,軟體程式設計
7iwi8,資料庫系統管理維護
7iwi8,資料庫程式設計
7iwi8,資料庫軟體應用
8t5hv,AI
8t5hv,軟體程式設計
8rvrz,作業系統基本操作
8rvrz,資料備份與復原
8rvrz,電腦設備裝配
8rvrz,資訊設備操作檢修
8rvrz,資訊設備環境設定
8rvrz,網路設備設定安裝
8rvrz,伺服器網站管理維護
8rvrz,文書處理軟體操作
8rvrz,安裝與維護網路安全系統
7ll1d,軟體工程系統開發
7ll1d,軟體程式設計
87xqp,軟體程式設計
8vl08,AI
8vl08,軟體程式設計
8vl08,軟體工程系統開發
8vl08,演算法設計
7gpj8,Machine Learning
7gpj8,資料庫軟體應用
7gpj8,文書處理軟體操作
7gpj8,簡報軟體操作
8281x,軟體程式設計
7rpis,軟體工程系統開發
7rpis,軟體程式設計
7rpis,網路程式設計
8v1uh,擬訂教學計畫
8v1uh,進行教學成果評量
8shra,軟體整合測試
8shra,軟體程式設計
8shra,資料庫系統管理維護
8shra,資料庫程式設計
8shra,資料庫軟體應用
8shra,伺服器網站管理維護
8shra,資料備份與復原
8shra,系統架構規劃
8shra,系統維護操作
8shra,系統整合分析
8umu3,電子儀表工具使用
8umu3,電子產品系統測試
8umu3,電子設備操作簡修
8umu3,PCB樣品測試檢驗
8umu3,基礎類比電路
7m3cw,伺服器網站管理維護
7m3cw,軟體工程系統開發
7m3cw,軟體程式設計
7m3cw,資料庫程式設計
8nyso,AI
8nyso,演算法設計
8nyso,系統架構規劃
8nyso,模組化系統設計
8ply3,系統整合分析
8ply3,功能測試(function test)
8ply3,軟體程式設計
8ply3,韌體程式設計
8so1h,軟體程式設計
8so1h,軟體工程系統開發
8so1h,運動評估與5Q
8so1h,各類民俗舞蹈表現技巧
840xu,韌體工程開發
840xu,韌體程式設計
8t287,伺服器網站管理維護
8t287,作業系統基本操作
8t287,資料備份與復原
8t287,系統架構規劃
8t287,系統整合分析
8t287,軟體品質與保證
8t287,問題追蹤處理(Bug tracking)
8t287,軟體整合測試
8t287,測試環境建置規劃
8t287,壓力測試(stress test)
8t287,軟體程式設計
8t287,網路程式設計
8t287,資料庫系統管理維護
8t287,系統架構規劃與維護
8t287,系統導入
8t287,安裝與維護網路安全系統
8t287,規劃與管理防火牆
8t287,網路安全架構分析與設計
8c5eb,伺服器網站管理維護
8c5eb,網路設備設定安裝
8c5eb,網路規劃管理
8c5eb,規劃與管理防火牆
8c5eb,安裝與維護網路安全系統
8c5eb,系統架構規劃與維護
8c5eb,資訊設備環境設定
8c5eb,資訊設備操作檢修
8c5eb,資料備份與復原
8c5eb,作業系統基本操作
8op60,軟體工程系統開發
8op60,機器學習
8op60,深度學習
8op60,AI
8op60,生成式AI
8q5o0,軟體工程系統開發
8q5o0,軟體程式設計
8q5o0,資料通訊與網路應用
8q5o0,AI
8q5o0,系統架構規劃
8tji1,軟體品質與保證
8tji1,問題追蹤處理(Bug tracking)
8tji1,使用者測試(Usability test)
8tji1,功能測試(function test)
8tji1,測試計劃及測試報告書撰寫
8tji1,測試環境建置規劃
8tji1,軟體整合測試
8sezr,資料庫程式設計
8sezr,軟體程式設計
8sezr,模組化系統設計
8sezr,結構化程式設計
8sezr,資料庫軟體應用
8sezr,軟體整合測試
8sezr,伺服器網站管理維護
8sezr,資料備份與復原
8sezr,軟體工程系統開發
8sezr,問題追蹤處理(Bug tracking)
8vtuw,AI
7n2l7,作業系統基本操作
7n2l7,系統架構規劃
7n2l7,系統整合分析
7n2l7,軟體工程系統開發
7n2l7,軟體程式設計
8jtjh,金融專題研究分析
8hpdh,硬體工程技術開發
8hpdh,硬體系統研發設計
8k0b3,軟體工程系統開發
8k0b3,軟體程式設計
8k0b3,AI
71caq,數據分析
71caq,文書處理軟體操作
71caq,簡報軟體操作
8t66v,系統架構規劃
8t66v,系統整合分析
8t66v,軟體工程系統開發
8t66v,軟體程式設計
8t66v,網路程式設計
8t66v,資料庫系統管理維護
8t66v,資料庫程式設計
8onss,機器學習
8onss,深度學習
8onss,演算法設計
8iht9,軟體工程系統開發
8iht9,軟體程式設計
8iht9,結構化程式設計
8iht9,模組化系統設計
8iht9,資料庫系統管理維護
8iht9,資料庫程式設計
3rtvw,軟體工程系統開發
3rtvw,軟體程式設計
8v8t9,軟體程式設計
8v8t9,軟體工程系統開發
8v8t9,資料庫程式設計
8v8t9,模組化系統設計
8v8t9,資料庫軟體應用
8v8t9,軟體整合測試
8v8t9,測試計劃及測試報告書撰寫
7faqq,專案溝通╱整合管理
7faqq,系統架構規劃
7v10a,設計及使用各種教學媒體
8q23n,Machine Learning
8q23n,AI
8jeb9,軟體程式設計
8jeb9,網路程式設計
8vuhp,專案規劃執行╱範圍管理
8vuhp,專案溝通╱整合管理
8vuhp,提案與簡報技巧
8vuhp,專案時間╱進度控管
8uk1p,AI
8uk1p,深度學習
8uk1p,演算法設計
8v66l,軟體工程系統開發
8v66l,軟體程式設計
8v66l,系統架構規劃
8v66l,資料庫軟體應用
8v66l,資料庫程式設計
8v66l,資料庫系統管理維護
8v66l,系統架構規劃與維護
8v66l,網路安全架構分析與設計
8v66l,作業系統基本操作
8v66l,電腦設備裝配
8v66l,資訊設備操作檢修
8v66l,資訊設備環境設定
7uk4j,軟體程式設計
7uk4j,網路安全架構分析與設計
7uk4j,資料庫軟體應用
7uk4j,網路程式設計
7uk4j,系統整合分析
7uk4j,硬體整合測試
7uk4j,測試環境建置規劃
7uk4j,軟體整合測試
7uk4j,問題追蹤處理(Bug tracking)
7uk4j,使用者測試(Usability test)
7uk4j,安全性測試(Security test)
7uk4j,功能測試(function test)
7uk4j,軟體工程系統開發
6rddw,軟體整合測試
6rddw,系統架構規劃
6rddw,系統整合分析
6rddw,軟體工程系統開發
6rddw,網路資料傳輸
6rddw,資料通訊與網路應用
6rddw,功能測試(function test)
6rddw,安全性測試(Security test)
6rddw,使用者測試(Usability test)
6rddw,問題追蹤處理(Bug tracking)
6rddw,資料備份與復原
6rddw,測試環境建置規劃
6rddw,壓力測試(stress test)
6rddw,軟體程式設計
6rddw,網路程式設計
6rddw,資料庫系統管理維護
6rddw,資料庫程式設計
6rddw,系統架構規劃與維護
6rddw,網路系統配置
6ttt5,伺服器網站管理維護
6ttt5,資料庫軟體應用
6ttt5,資料庫程式設計
6ttt5,網路程式設計
6ttt5,結構化程式設計
6ttt5,軟體程式設計
6ttt5,資料備份與復原
84ofi,系統架構規劃
84ofi,系統整合分析
84ofi,軟體工程系統開發
84ofi,軟體程式設計
84ofi,網路程式設計
8m4yx,功能測試(function test)
8m4yx,安全性測試(Security test)
8m4yx,使用者測試(Usability test)
8m4yx,問題追蹤處理(Bug tracking)
8m4yx,軟體整合測試
8m4yx,測試環境建置規劃
8tlpl,電子產品系統測試
8tlpl,開發電子電路系統
8tlpl,電子電路設計
8sfmv,軟體整合測試
8w00z,軟體程式設計
8w00z,資料庫程式設計
8w00z,資料庫軟體應用
8w00z,軟體工程系統開發
8w00z,系統架構規劃
8w00z,軟體品質與保證
8qo7q,AI
8qo7q,語言模型
8qo7q,自然語言處理
8qo7q,生成式AI
8qo7q,Machine Learning
8qo7q,人工智慧
8qo7q,深度學習
8qo7q,機器學習
8qo7q,演算法設計
8uyom,數據分析
8uyom,機器學習
8uyom,商業智慧
8uyom,深度學習
8uyom,市場趨勢分析
8uyom,消費者行為
8uyom,統計軟體操作
7937m,伺服器網站管理維護
7937m,資料庫軟體應用
7937m,資料庫系統管理維護
7937m,Machine Learning
7937m,網路程式設計
7937m,軟體程式設計
7937m,作業系統基本操作
8su2w,系統架構規劃
8su2w,系統整合分析
8su2w,AI
8su2w,演算法設計
8su2w,生成式AI
8s4cn,專案溝通╱整合管理
8s4cn,系統整合分析
8s4cn,系統導入
8mtc6,AI
8mtc6,演算法設計
8mtc6,Machine Learning
8mtc6,深度學習
84kn3,軟體品質與保證
84kn3,功能測試(function test)
84kn3,軟體整合測試
84kn3,測試環境建置規劃
84kn3,測試計劃及測試報告書撰寫
8trsy,AI
8trsy,軟體程式設計
8trsy,軟體工程系統開發
8kbs5,機器學習
8kbs5,深度學習
8kbs5,人工智慧
8kbs5,AI
8ns1y,軟體程式設計
8ns1y,資料庫程式設計
8ns1y,系統整合分析
8ns1y,軟體工程系統開發
7jvuw,網路應用軟體操作
7jvuw,規劃與管理網路入侵檢測系統（NIDS）
7jvuw,安裝與維護網路安全系統
7jvuw,資訊設備環境設定
7jvuw,資訊設備操作檢修
7jvuw,作業系統基本操作
8ttbb,軟體程式設計
8ttbb,韌體程式設計
8q6w2,資料庫系統管理維護
8q6w2,資料庫程式設計
7sty4,資料庫程式設計
7sty4,資料庫軟體應用
8v9e6,軟體程式設計
8v9e6,軟體工程系統開發
8v9e6,資料庫程式設計
8v9e6,模組化系統設計
8v9e6,資料庫軟體應用
8v9e6,軟體整合測試
8v9e6,測試計劃及測試報告書撰寫
8cy5n,系統架構規劃
8cy5n,軟體工程系統開發
8cy5n,軟體程式設計
87rk9,壓力測試(stress test)
87rk9,測試環境建置規劃
87rk9,問題追蹤處理(Bug tracking)
87rk9,測試計劃及測試報告書撰寫
7lfz7,市場調查企劃與執行
7lfz7,市場調查資料分析與報告撰寫
8l2cy,作業系統基本操作
8l2cy,文書處理軟體操作
8l2cy,簡報軟體操作
8l2cy,申請與執行研究計畫
8l2cy,撰寫研究報告與論文
8b41k,作業系統基本操作
8b41k,測試計劃及測試報告書撰寫
7i34x,軟體品質與保證
7i34x,功能測試(function test)
7i34x,安全性測試(Security test)
7i34x,使用者測試(Usability test)
7i34x,軟體整合測試
7i34x,測試環境建置規劃
7i34x,韌體整合測試
7i34x,壓力測試(stress test)
7i34x,測試計劃及測試報告書撰寫
88tmi,系統架構規劃
88tmi,資料庫軟體應用
88tmi,資料庫程式設計
88tmi,資料庫系統管理維護
88tmi,Machine Learning
88tmi,模組化系統設計
88tmi,軟體程式設計
88tmi,壓力測試(stress test)
88tmi,軟體整合測試
88tmi,問題追蹤處理(Bug tracking)
88tmi,系統整合分析
7r15h,資料庫系統管理維護
7r15h,資料庫程式設計
7r15h,資料庫軟體應用
8pyav,軟體整合測試
8pyav,軟體程式設計
8pyav,資料庫系統管理維護
8pyav,資料庫程式設計
8pyav,資料庫軟體應用
8pyav,伺服器網站管理維護
8pyav,資料備份與復原
8pyav,系統架構規劃
8pyav,系統維護操作
8pyav,系統整合分析
8txe8,AI
8txe8,機器學習
77ilz,系統架構規劃
77ilz,軟體工程系統開發
77ilz,軟體程式設計
77ilz,網路程式設計
77ilz,資料庫程式設計
77ilz,資料庫軟體應用
6z1zw,專案溝通╱整合管理
6z1zw,專案管理架構及專案說明
6z1zw,交通工程研究調查與評估分析
6z1zw,交通工程規劃與設計
6z1zw,交通計畫預測
6z1zw,運輸規劃
6z1zw,都市計畫研究調查與管理
6z1zw,專案規劃執行╱範圍管理
6z1zw,專案時間╱進度控管
6z1zw,專案成本╱品質╱風險管理
6z1zw,提案與簡報技巧
8v7pb,軟體程式設計
8v7pb,系統整合分析
8ja4h,系統架構規劃
8ja4h,軟體工程系統開發
8ja4h,軟體程式設計
8ja4h,結構化程式設計
8ja4h,模組化系統設計
8ja4h,AI
8ja4h,資料庫程式設計
8p2qs,系統架構規劃
8p2qs,軟體程式設計
8p2qs,人工智慧
8p2qs,AI
8u9z1,伺服器網站管理維護
8u9z1,作業系統基本操作
8u9z1,軟體工程系統開發
8u9z1,軟體程式設計
8u9z1,資料庫軟體應用
7wisc,專案規劃執行╱範圍管理
7wisc,資訊設備環境設定
7wisc,專案管理架構及專案說明
7wisc,專案溝通╱整合管理
8w1vp,規劃並執行品質管理系統
8te5p,數據分析
8te5p,資料庫軟體應用
8te5p,資料庫系統管理維護
8te5p,資料備份與復原
8t66i,軟體程式設計
8t66i,資料庫系統管理維護
8t66i,資料庫程式設計
8t66i,資料庫軟體應用
86dp9,系統架構規劃
86dp9,網路資料傳輸
86dp9,規劃與管理防火牆
86dp9,網路系統配置
86dp9,網路規劃管理
86dp9,網路設備設定安裝
86dp9,網路系統危機管理
81zdc,軟體程式設計
81zdc,資料庫程式設計
8v996,資料庫軟體應用
8v996,資料庫程式設計
8v996,資料庫系統管理維護
8v996,軟體程式設計
8ukbm,測試計劃及測試報告書撰寫
8ukbm,功能測試(function test)
8ukbm,問題追蹤處理(Bug tracking)
8ukbm,使用者測試(Usability test)
8ukbm,軟體品質與保證
8ukbm,系統整合分析
8ukbm,模組化系統設計
8ekil,系統維護操作
8ekil,軟體工程系統開發
8ekil,軟體程式設計
8ekil,網路程式設計
8ekil,資料庫程式設計
8ekil,系統架構規劃與維護
7g1tw,系統整合分析
7g1tw,資料庫程式設計
7g1tw,資料庫軟體應用
7u8qk,軟體程式設計
7u8qk,資料庫系統管理維護
7u8qk,資料庫程式設計
885y2,規劃、組織、指導及協調組織內部行政作業
885y2,部門人力成本控制
885y2,預算編製與成本控管
885y2,專案人力資源管理
885y2,專案成本╱品質╱風險管理
885y2,專案時間╱進度控管
885y2,專案採購管理
885y2,專案規劃執行╱範圍管理
885y2,專案溝通╱整合管理
885y2,專案管理架構及專案說明
885y2,工作任務╱業績項目分配
885y2,培育人員職涯發展
885y2,業績目標達成
885y2,督導人員工作績效
885y2,危機與議題管理
885y2,協商談判能力
885y2,部門績效目標管理
7cc6o,品牌行銷管理
7cc6o,提案與簡報技巧
7cc6o,實體活動規劃與執行
7cc6o,網路活動規劃與執行
7cc6o,品牌知名度推廣
7cc6o,市場調查資料分析與報告撰寫
7cc6o,問卷設計
7cc6o,網站流量成效追蹤
7cc6o,廣告企劃案╱文案撰寫
7cc6o,廣告創意發想與提案
8k6xg,資料備份與復原
8k6xg,系統架構規劃
8k6xg,資料庫系統管理維護
8k6xg,資料庫程式設計
8k6xg,資料庫軟體應用
8ppdw,軟體程式設計
8ppdw,Machine Learning
8ppdw,AI
8ppdw,數據分析
8tony,系統維護操作
8tony,系統整合分析
8tony,資料庫系統管理維護
8tony,資料庫程式設計
8tony,數據分析
8v4qb,資料庫系統管理維護
8v4qb,資料庫程式設計
8v4qb,資料庫軟體應用
8v4qb,系統架構規劃
7bdqr,系統整合分析
7bdqr,軟體程式設計
7bdqr,資料庫系統管理維護
7bdqr,資料庫程式設計
8s5tq,軟體程式設計
8s5tq,資料庫程式設計
8s5tq,資料庫軟體應用
8s5tq,系統架構規劃
8s5tq,結構化程式設計
8s5tq,軟體整合測試
8qbni,系統架構規劃
8qbni,系統整合分析
8qbni,軟體程式設計
8qbni,網路程式設計
8qbni,使用者介面設計
8qbni,網頁軟體操作
8qbni,網頁語法撰寫
73ifb,系統架構規劃
73ifb,軟體工程系統開發
73ifb,軟體程式設計
73ifb,資料庫程式設計
83aon,系統架構規劃
83aon,系統整合分析
83aon,軟體工程系統開發
83aon,軟體程式設計
8ulc6,數據分析
8ulc6,韌體工程開發
8ulc6,資料庫軟體應用
8ulc6,系統架構規劃
8ulc6,資料庫程式設計
8ulc6,資料庫系統管理維護
8ulc6,系統整合分析
8r4f8,軟體工程系統開發
8a399,工作任務╱業績項目分配
8a399,業績目標達成
8a399,危機與議題管理
86d2k,軟體工程系統開發
86d2k,軟體程式設計
86d2k,Machine Learning
86d2k,資料庫程式設計
8w6hr,深度學習
8w6hr,機器學習
8w6hr,Machine Learning
8w6hr,自然語言處理
8w6hr,語言模型
8w6ho,深度學習
8w6ho,機器學習
8w6ho,Machine Learning
8w6ho,自然語言處理
8w6ho,語言模型
8pi2u,業績目標達成
8pi2u,危機與議題管理
8pi2u,工作任務╱業績項目分配
8pvrb,軟體程式設計
8msz8,Machine Learning
8msz8,AI
8kvn0,AI
8kvn0,Machine Learning
8kvn0,機器學習
8kvn0,演算法設計
8kvn0,人工智慧
8t6vw,Machine Learning
8t6vw,AI
7islu,客戶資料更新維護
7islu,業務或通路開發
7islu,業績目標分配與績效達成
7islu,客戶情報蒐集
7islu,產品介紹及解說銷售
7islu,系統架構規劃
7islu,系統整合分析
7islu,資料庫程式設計
7islu,資料庫軟體應用
7islu,系統架構規劃與維護
7gnzs,軟體程式設計
7gnzs,資料庫程式設計
7gnzs,資料庫軟體應用
8ko6k,Machine Learning
8ko6k,機器學習
8uy60,專案溝通╱整合管理
8uy60,提案與簡報技巧
8uy60,AI
8uy60,產品開發
8uy60,商業智慧
8uy60,系統導入
8uy60,軟體程式設計
8uy60,軟體工程系統開發
8uy60,專案規劃執行╱範圍管理
8uy60,專案時間╱進度控管
8uy60,資料庫程式設計
89sj9,系統架構規劃
89sj9,流程圖軟體操作
89sj9,網路應用軟體操作
89sj9,網路設備設定安裝
89sj9,資料庫軟體應用
89sj9,資料庫程式設計
89sj9,資料庫系統管理維護
89sj9,Machine Learning
89sj9,軟體程式設計
89sj9,整合無線通訊模組
89sj9,數位通訊技術訊號處理
89sj9,資料通訊與網路應用
89sj9,網路資料傳輸
89sj9,軟體工程系統開發
89sj9,系統整合分析
8acu0,軟體工程系統開發
8qkds,人工智慧
8qkds,深度學習
8qkds,自然語言處理
8qkds,演算法設計
8qkds,生成式AI
8qkds,機器學習
8qkds,軟體工程系統開發
8qkds,結構化程式設計
8qkds,資料庫程式設計
8le4s,業績目標達成
8le4s,危機與議題管理
8le4s,工作任務╱業績項目分配
8tick,資料庫軟體應用
8tick,資料庫系統管理維護
8tick,資料庫程式設計
8a4t3,系統架構規劃
8904l,資料備份與復原
8904l,資料庫系統管理維護
8904l,資料庫軟體應用
8o7aj,系統整合分析
8o7aj,軟體工程系統開發
8o7aj,軟體程式設計
85jia,系統整合分析
85jia,工程管理-品質管理
8vqy2,軟體程式設計
8vqy2,軟體工程系統開發
6ne1i,網路規劃管理
7n6u2,系統架構規劃
7n6u2,系統維護操作
7n6u2,系統整合分析
7n6u2,資料庫系統管理維護
7n6u2,資料庫程式設計
7n6u2,資料庫軟體應用
7n6u2,報表開發
83q03,伺服器網站管理維護
83q03,資料備份與復原
83q03,資訊設備環境設定
8t76q,規劃與管理防火牆
8t76q,資料備份與復原
8t76q,電腦設備裝配
8t76q,資訊設備操作檢修
8t76q,資訊設備環境設定
8t76q,系統架構規劃
8t76q,系統整合分析
8t76q,軟體工程系統開發
8t76q,軟體程式設計
8t76q,資料庫系統管理維護
8t76q,資料庫程式設計
8t76q,資料庫軟體應用
8t76q,安裝與維護網路安全系統
8t76q,規劃與管理入侵防護系統（IPS）
8t76q,伺服器網站管理維護
8t76q,規劃與管理網路入侵檢測系統（NIDS）
8t76q,網路系統危機管理
8t76q,網路系統配置
8t76q,網路架設佈線
8t76q,網路設備設定安裝
85s8z,系統維護操作
85s8z,問題追蹤處理(Bug tracking)
85s8z,Machine Learning
85s8z,資料庫軟體應用
8uah9,AI
8uah9,深度學習
8uah9,語言模型
8uah9,演算法設計
8uah9,提示工程
8uah9,人工智慧
8uah9,自然語言處理
8uah9,Machine Learning
8uah9,機器學習
8dcse,資料庫程式設計
8dcse,資料庫軟體應用
8dcse,軟體工程系統開發
8dcse,軟體程式設計
8uiwn,AI
8t672,伺服器網站管理維護
8t672,安裝與維護網路安全系統
88ghy,顧客關係管理
88ghy,客戶情報蒐集
88ghy,系統架構規劃
88ghy,系統整合分析
88ghy,軟體工程系統開發
88ghy,功能測試(function test)
88ghy,使用者測試(Usability test)
88ghy,軟體整合測試
88ghy,測試環境建置規劃
88ghy,測試計劃及測試報告書撰寫
88ghy,資料庫軟體應用
8fvv9,伺服器網站管理維護
8fvv9,系統架構規劃
8fvv9,軟體程式設計
8fvv9,資料庫系統管理維護
8fvv9,資料庫程式設計
8fvv9,資料庫軟體應用
7mnu3,軟體工程系統開發
7mnu3,軟體程式設計
7mnu3,Machine Learning
7mnu3,機器學習
7mnu3,AI
7mnu3,演算法設計
7mnu3,資料庫系統管理維護
89ofn,工作任務╱業績項目分配
89ofn,業績目標達成
89ofn,危機與議題管理
6shtp,軟體工程系統開發
6shtp,軟體程式設計
6shtp,Machine Learning
6shtp,資料庫程式設計
7z0u3,新產品研發與測試
7z0u3,AI
7z0u3,演算法設計
8vazf,資料庫程式設計
8vazf,軟體程式設計
8qqzs,資料庫軟體應用
8qqzs,軟體工程系統開發
8qqzs,生成式AI
8qqzs,演算法設計
8qqzs,AI
8qqzs,人工智慧
8qqzs,深度學習
8qqzs,機器學習
8qqzs,Machine Learning
8qqzs,軟體程式設計
8pr4c,市場調查資料分析與報告撰寫
8pr4c,統計軟體操作
84q1l,資料庫系統管理維護
84q1l,資料庫軟體應用
84q1l,企業資源規劃管理(ERP)
84q1l,軟硬體設備預算與採買規劃
8hxmj,AI
8hxmj,深度學習
8hxmj,機器學習
8hxmj,人工智慧
8hxmj,Machine Learning
8khja,PCB Layout軟體操作
8khja,PCB電路板圖表繪製
8khja,電路板佈局規劃
8t3nl,軟體程式設計
8t3nl,Machine Learning
8t3nl,資料庫程式設計
8t3nl,機器學習
8oqn5,AI
8oqn5,演算法設計
8oqn5,Machine Learning
8s9nt,數據分析
80zhc,金融市場分析與資料蒐集
80zhc,作業系統基本操作
80zhc,系統架構規劃
80zhc,軟體工程系統開發
80zhc,通訊工程技術開發
80zhc,軟體程式設計
80zhc,網路程式設計
80zhc,資料庫軟體應用
8va9t,資料庫程式設計
8va9t,資料庫軟體應用
8va9t,系統架構規劃
8va9t,結構化程式設計
8pqo4,Machine Learning
8pqo4,機器學習
8pqo4,深度學習
8pqo4,AI
8pqo4,演算法設計
8a39r,工作任務╱業績項目分配
8a39r,業績目標達成
8a39r,危機與議題管理
8vfbp,資料庫系統管理維護
8vfbp,資料庫程式設計
8vfbp,資料庫軟體應用
87vtd,專案規劃執行╱範圍管理
87vtd,專案人力資源管理
87vtd,部門人力成本控制
87vtd,專案管理架構及專案說明
87vtd,專案時間╱進度控管
87vtd,專案溝通╱整合管理
87vtd,預算編製與成本控管
87vtd,專案成本╱品質╱風險管理
87vtd,規劃、組織、指導及協調組織內部行政作業
87vtd,專案採購管理
87vtd,工作任務╱業績項目分配
87vtd,督導人員工作績效
87vtd,業績目標達成
87vtd,培育人員職涯發展
87vtd,危機與議題管理
87vtd,部門績效目標管理
87vtd,協商談判能力
8vqzm,軟體程式設計
8vqzm,軟體工程系統開發
8qpdx,專案規劃執行╱範圍管理
8qpdx,代辦會計相關事項
8qpdx,專案溝通╱整合管理
8suy1,資料庫系統管理維護
8suy1,資料庫程式設計
8suy1,資料庫軟體應用
4qal4,文件收發與檔案管理
4qal4,文書處理╱排版能力
4qal4,行政事務處理
4qal4,電話接聽與人員接待事項
4qal4,文件或資料輸入建檔處理
8o041,專案管理架構及專案說明
8o041,系統架構規劃與維護
8o041,系統架構規劃
8o041,規劃、組織、指導及協調組織內部行政作業
8qbnl,網頁軟體操作
8qbnl,軟體程式設計
8qbnl,使用者介面設計
8qbnl,系統架構規劃
8qbnl,網頁語法撰寫
8qbnl,網路程式設計
88y3w,伺服器網站管理維護
88y3w,資料備份與復原
88y3w,資訊設備操作檢修
88y3w,資訊設備環境設定
88y3w,資料庫系統管理維護
88y3w,資料庫軟體應用
87w7s,專案規劃執行╱範圍管理
87w7s,專案人力資源管理
87w7s,專案管理架構及專案說明
87w7s,專案時間╱進度控管
87w7s,專案溝通╱整合管理
87w7s,專案成本╱品質╱風險管理
87w7s,規劃、組織、指導及協調組織內部行政作業
87w7s,專案採購管理
87w7s,工作任務╱業績項目分配
87w7s,督導人員工作績效
87w7s,業績目標達成
87w7s,培育人員職涯發展
87w7s,部門人力成本控制
87w7s,危機與議題管理
87w7s,預算編製與成本控管
87w7s,部門績效目標管理
87w7s,協商談判能力
8k2no,作業系統基本操作
8k2no,軟體程式設計
8k2no,資料庫系統管理維護
8k2no,資料庫程式設計
8k2no,資料庫軟體應用
8u1vm,AI
8u1vm,軟體程式設計
82oh0,軟體程式設計
